@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute inputs-101 numeric
@attribute inputs-102 numeric
@attribute inputs-103 numeric
@attribute inputs-104 numeric
@attribute inputs-105 numeric
@attribute inputs-106 numeric
@attribute inputs-107 numeric
@attribute inputs-108 numeric
@attribute inputs-109 numeric
@attribute inputs-110 numeric
@attribute inputs-111 numeric
@attribute inputs-112 numeric
@attribute inputs-113 numeric
@attribute inputs-114 numeric
@attribute inputs-115 numeric
@attribute inputs-116 numeric
@attribute inputs-117 numeric
@attribute inputs-118 numeric
@attribute inputs-119 numeric
@attribute inputs-120 numeric
@attribute inputs-121 numeric
@attribute inputs-122 numeric
@attribute inputs-123 numeric
@attribute inputs-124 numeric
@attribute inputs-125 numeric
@attribute inputs-126 numeric
@attribute inputs-127 numeric
@attribute inputs-128 numeric
@attribute inputs-129 numeric
@attribute inputs-130 numeric
@attribute inputs-131 numeric
@attribute inputs-132 numeric
@attribute inputs-133 numeric
@attribute inputs-134 numeric
@attribute inputs-135 numeric
@attribute inputs-136 numeric
@attribute inputs-137 numeric
@attribute inputs-138 numeric
@attribute inputs-139 numeric
@attribute inputs-140 numeric
@attribute inputs-141 numeric
@attribute inputs-142 numeric
@attribute inputs-143 numeric
@attribute inputs-144 numeric
@attribute inputs-145 numeric
@attribute inputs-146 numeric
@attribute inputs-147 numeric
@attribute inputs-148 numeric
@attribute inputs-149 numeric
@attribute inputs-150 numeric
@attribute inputs-151 numeric
@attribute inputs-152 numeric
@attribute inputs-153 numeric
@attribute inputs-154 numeric
@attribute inputs-155 numeric
@attribute inputs-156 numeric
@attribute inputs-157 numeric
@attribute inputs-158 numeric
@attribute inputs-159 numeric
@attribute inputs-160 numeric
@attribute inputs-161 numeric
@attribute inputs-162 numeric
@attribute inputs-163 numeric
@attribute inputs-164 numeric
@attribute inputs-165 numeric
@attribute inputs-166 numeric
@attribute inputs-167 numeric
@attribute inputs-168 numeric
@attribute inputs-169 numeric
@attribute inputs-170 numeric
@attribute inputs-171 numeric
@attribute inputs-172 numeric
@attribute inputs-173 numeric
@attribute inputs-174 numeric
@attribute inputs-175 numeric
@attribute inputs-176 numeric
@attribute inputs-177 numeric
@attribute inputs-178 numeric
@attribute inputs-179 numeric
@attribute inputs-180 numeric
@attribute inputs-181 numeric
@attribute inputs-182 numeric
@attribute inputs-183 numeric
@attribute inputs-184 numeric
@attribute inputs-185 numeric
@attribute inputs-186 numeric
@attribute inputs-187 numeric
@attribute inputs-188 numeric
@attribute inputs-189 numeric
@attribute inputs-190 numeric
@attribute inputs-191 numeric
@attribute inputs-192 numeric
@attribute inputs-193 numeric
@attribute inputs-194 numeric
@attribute inputs-195 numeric
@attribute inputs-196 numeric
@attribute outputs-1 {0,1,2}

@data
977,'2019/01/30 16:10:15:962',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,126,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,23,0,0,0,0,0,0,0,0,172,172,0,0,20,25,22,0,0,0,0,0,0,0,109,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,138,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,69,69,92,69,69,69,69,69,69,69,69,69,172,121,37,49,0,49,55,24,24,37,61,21,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
978,'2019/01/30 16:10:16:076',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,0,0,0,0,0,0,0,0,0,5,0,0,20,23,20,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,0,172,152,0,0,0,0,0,0,0,0,0,0,0,119,3,3,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,172,69,80,69,69,69,69,69,69,69,69,69,69,69,110,18,49,0,49,12,21,49,49,21,49,46,24,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
979,'2019/01/30 16:10:16:183',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,0,0,0,0,0,0,0,0,0,0,0,14,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,69,69,69,69,69,69,69,49,106,49,37,21,24,49,43,49,41,24,73,27,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
980,'2019/01/30 16:10:16:289',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,23,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,69,73,69,69,69,69,69,37,73,131,24,49,67,16,41,24,43,0,69,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
981,'2019/01/30 16:10:16:394',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,20,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,69,69,69,69,69,69,69,12,106,24,49,49,49,46,24,73,37,61,12,49,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
982,'2019/01/30 16:10:16:506',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,0,0,0,0,0,0,0,0,0,0,0,0,20,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,69,69,69,69,69,69,69,24,106,37,21,49,18,73,21,46,73,49,67,43,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
983,'2019/01/30 16:10:16:616',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,0,0,0,0,0,0,0,0,0,0,0,14,23,24,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,139,0,172,172,0,0,0,0,0,0,0,0,0,25,139,69,172,172,69,69,69,69,69,69,69,69,69,69,172,49,24,131,32,12,67,50,73,49,0,61,37,24,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
984,'2019/01/30 16:10:16:721',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,20,25,22,0,0,0,0,0,0,22,21,0,0,0,0,0,0,0,0,0,0,0,0,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,172,139,103,0,172,172,0,0,0,0,0,0,0,0,172,159,172,69,172,172,69,69,69,69,69,69,69,69,172,165,78,21,106,24,55,0,55,37,43,61,64,32,172,139,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
985,'2019/01/30 16:10:16:825',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,0,0,0,0,0,0,0,0,0,0,0,0,20,23,20,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,11,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,161,161,37,0,0,172,172,0,0,0,0,0,0,139,172,172,46,0,80,172,172,69,69,69,69,69,69,139,172,172,69,69,55,24,131,46,49,49,21,73,64,49,161,161,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
986,'2019/01/30 16:10:16:939',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,0,0,0,0,0,0,0,0,0,0,0,16,20,23,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,21,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,172,172,92,0,0,0,0,172,172,0,0,0,0,0,172,172,117,0,0,0,69,172,172,69,69,69,69,69,172,172,172,69,69,69,37,106,55,24,24,43,54,49,172,172,78,18,60,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
987,'2019/01/30 16:10:17:048',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,23,23,24,0,0,0,0,0,0,7,21,0,0,0,0,0,0,0,0,0,0,0,0,21,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,161,161,149,0,0,0,0,0,0,172,172,0,0,0,161,172,172,0,0,0,0,0,69,172,172,69,69,69,172,171,172,69,69,69,69,69,60,73,131,24,49,32,161,161,149,32,69,37,73,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
988,'2019/01/30 16:10:17:112',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,21,28,21,0,0,0,0,0,0,22,20,0,0,0,0,0,0,0,0,0,0,0,0,24,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,161,161,37,0,0,0,0,0,0,172,172,0,0,139,172,172,46,0,0,0,0,0,69,172,172,69,69,139,172,172,69,69,69,69,69,69,49,106,21,73,64,49,161,161,67,37,49,67,37,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
989,'2019/01/30 16:10:17:163',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,22,26,21,0,0,0,0,0,0,20,19,0,0,4,172,0,0,0,0,0,0,0,12,23,22,0,0,6,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,0,117,131,0,0,172,138,18,0,0,0,0,0,0,0,0,0,0,139,172,172,23,0,0,0,0,0,0,69,69,69,69,146,172,172,69,69,73,69,69,92,80,49,21,73,54,43,172,138,80,46,49,55,24,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
990,'2019/01/30 16:10:17:282',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,43,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,23,0,0,0,0,0,0,0,0,0,0,0,172,172,28,0,0,0,0,0,0,0,23,4,0,0,107,136,0,0,0,0,0,0,0,24,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,172,119,0,0,0,0,0,0,0,0,0,0,0,172,172,151,0,0,0,0,0,0,0,0,69,69,69,172,172,172,69,73,69,69,95,92,95,69,67,43,31,128,172,119,24,55,49,55,14,43,12,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
991,'2019/01/30 16:10:17:392',2,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,157,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,12,0,0,0,0,0,0,0,0,0,0,0,117,172,23,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,24,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,139,172,0,0,0,0,0,0,0,0,0,0,0,172,139,172,0,0,0,0,0,0,0,0,0,0,69,172,166,172,69,69,69,69,69,86,83,69,69,69,24,172,128,172,18,60,31,92,18,43,0,73,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
992,'2019/01/30 16:10:17:509',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,43,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,20,0,0,0,0,0,0,21,22,0,0,0,107,136,0,0,0,0,0,0,5,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,161,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,69,69,69,69,69,89,80,80,69,69,69,69,172,161,73,69,31,80,49,31,0,31,67,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
993,'2019/01/30 16:10:17:623',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,23,0,0,0,0,0,0,0,0,0,0,0,0,21,23,11,0,0,0,0,0,0,20,14,0,0,0,4,172,0,0,0,0,0,0,20,20,23,0,0,0,8,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,92,117,172,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,172,69,69,69,69,86,83,83,69,69,69,69,69,69,78,18,60,31,92,18,43,24,73,24,24,43,73,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
994,'2019/01/30 16:10:17:734',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,0,0,0,0,0,0,0,0,0,0,0,11,22,25,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,22,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,87,81,87,69,73,69,69,69,69,69,55,106,92,49,49,0,73,0,24,24,37,73,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
995,'2019/01/30 16:10:17:837',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,20,20,23,0,0,0,0,0,0,20,22,0,0,0,0,0,0,0,0,0,0,0,0,24,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,92,95,69,69,69,69,69,69,69,69,69,49,55,131,43,12,43,24,21,49,37,21,49,37,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
996,'2019/01/30 16:10:17:956',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,23,0,0,0,0,0,0,0,0,0,0,0,0,20,25,22,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,14,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,95,172,172,69,69,69,69,69,69,69,69,69,69,69,14,43,131,43,24,21,49,37,21,49,37,18,73,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
997,'2019/01/30 16:10:18:065',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,20,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,87,172,172,73,69,69,69,69,69,92,69,69,69,69,0,106,73,24,24,31,73,49,55,24,49,43,60,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
998,'2019/01/30 16:10:18:176',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,9,22,0,0,0,0,0,0,0,0,0,0,0,0,20,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,69,69,69,69,69,80,86,49,18,131,49,43,21,49,0,73,0,41,67,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
999,'2019/01/30 16:10:18:279',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,28,22,0,0,0,0,0,0,23,20,0,0,0,0,0,0,0,0,0,0,0,12,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,80,69,69,69,93,90,78,69,24,106,37,61,49,55,24,67,43,49,24,49,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
1000,'2019/01/30 16:10:18:386',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,23,11,0,0,0,0,0,0,20,14,0,0,0,0,0,0,0,0,0,0,0,20,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,92,69,69,69,69,92,88,69,69,69,31,73,131,55,0,49,24,60,43,37,16,64,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
1001,'2019/01/30 16:10:18:489',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,20,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,48,0,116,172,0,0,0,0,0,0,0,0,0,71,161,0,172,172,0,0,0,0,0,0,0,0,0,71,172,69,172,172,69,69,69,69,80,86,69,69,69,80,80,21,106,41,24,73,41,67,49,0,73,48,37,37,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
1002,'2019/01/30 16:10:18:603',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,22,20,0,0,0,0,0,0,0,0,0,0,0,0,24,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,172,139,0,0,116,172,0,0,0,0,0,0,0,0,172,161,0,0,172,172,0,0,0,0,0,0,0,0,172,172,0,69,172,172,69,69,93,80,90,69,69,69,172,139,69,55,106,67,0,46,49,49,73,64,37,55,172,139,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
